timestamp,timestamp1,id,securityId,order,price,volume,direction,orderType,turnover
2018-08-29T09:30:15.760,1535506215760,59129296,coin_binance_BTC-USDT,,7073.8,0.00282,-1,,19.948116000000002
2018-08-29T09:30:16.066,1535506216066,59129297,coin_binance_BTC-USDT,,7073.8,0.297422,-1,,2103.9037436000003
2018-08-29T09:30:16.592,1535506216592,59129298,coin_binance_BTC-USDT,,7073.8,0.0001,1,,0.70738
2018-08-29T09:30:19.141,1535506219141,59129299,coin_binance_BTC-USDT,,7073.62,0.462973,1,,3274.8950722600002
2018-08-29T09:30:19.150,1535506219150,59129300,coin_binance_BTC-USDT,,7073.45,0.107343,-1,,759.28534335
2018-08-29T09:30:19.168,1535506219168,59129301,coin_binance_BTC-USDT,,7073.8,0.006,1,,42.442800000000005
2018-08-29T09:30:19.173,1535506219173,59129302,coin_binance_BTC-USDT,,7073.45,0.007387,-1,,52.25157515
2018-08-29T09:30:19.176,1535506219176,59129303,coin_binance_BTC-USDT,,7073.45,0.192172,-1,,1359.3190334
2018-08-29T09:30:20.736,1535506220736,59129304,coin_binance_BTC-USDT,,7073.45,0.007386,1,,52.2445017
2018-08-29T09:30:20.736,1535506220736,59129305,coin_binance_BTC-USDT,,7073.8,0.238071,1,,1684.0666398
2018-08-29T09:30:20.736,1535506220736,59129306,coin_binance_BTC-USDT,,7073.81,0.031033,1,,219.52154573
2018-08-29T09:30:21.941,1535506221941,59129307,coin_binance_BTC-USDT,,7073.63,0.060766,1,,429.83620058
2018-08-29T09:30:21.954,1535506221954,59129308,coin_binance_BTC-USDT,,7073.45,0.051497,-1,,364.26145465
2018-08-29T09:30:22.031,1535506222031,59129309,coin_binance_BTC-USDT,,7073.81,0.0001,1,,0.707381
2018-08-29T09:30:23.459,1535506223459,59129310,coin_binance_BTC-USDT,,7073.81,0.004,1,,28.295240000000003
2018-08-29T09:30:24.843,1535506224843,59129311,coin_binance_BTC-USDT,,7073.81,0.007385,1,,52.240086850000004
2018-08-29T09:30:24.858,1535506224858,59129312,coin_binance_BTC-USDT,,7073.63,0.258624,1,,1829.4104851200002
2018-08-29T09:30:24.872,1535506224872,59129313,coin_binance_BTC-USDT,,7073.45,0.167938,-1,,1187.9010461
2018-08-29T09:30:27.569,1535506227569,59129314,coin_binance_BTC-USDT,,7073.81,0.2,1,,1414.7620000000002
2018-08-29T09:30:27.932,1535506227932,59129315,coin_binance_BTC-USDT,,7073.81,0.024993,1,,176.79573333000002
2018-08-29T09:30:28.306,1535506228306,59129316,coin_binance_BTC-USDT,,7073.81,0.024993,1,,176.79573333000002
2018-08-29T09:30:28.385,1535506228385,59129317,coin_binance_BTC-USDT,,7073.63,0.044143,1,,312.25124909000004
2018-08-29T09:30:28.393,1535506228393,59129318,coin_binance_BTC-USDT,,7073.45,0.026213,-1,,185.41634485
2018-08-29T09:30:28.409,1535506228409,59129319,coin_binance_BTC-USDT,,7073.45,0.031531,-1,,223.03295195
2018-08-29T09:30:28.539,1535506228539,59129320,coin_binance_BTC-USDT,,7073.81,0.006,1,,42.44286
2018-08-29T09:30:31.171,1535506231171,59129321,coin_binance_BTC-USDT,,7073.81,0.0376,1,,265.975256
2018-08-29T09:30:32.529,1535506232529,59129322,coin_binance_BTC-USDT,,7073.81,0.007,1,,49.516670000000005
2018-08-29T09:30:32.649,1535506232649,59129323,coin_binance_BTC-USDT,,7073.81,0.008,1,,56.59048000000001
2018-08-29T09:30:32.940,1535506232940,59129324,coin_binance_BTC-USDT,,7073.63,0.131139,1,,927.62876457
2018-08-29T09:30:32.956,1535506232956,59129325,coin_binance_BTC-USDT,,7073.45,0.013714,-1,,97.0052933
2018-08-29T09:30:32.978,1535506232978,59129326,coin_binance_BTC-USDT,,7073.45,0.092352,-1,,653.2472544
2018-08-29T09:30:33.215,1535506233215,59129327,coin_binance_BTC-USDT,,7073.44,0.001415,-1,,10.0089176
2018-08-29T09:30:33.506,1535506233506,59129328,coin_binance_BTC-USDT,,7073.01,0.0001,1,,0.7073010000000001
2018-08-29T09:30:34.115,1535506234115,59129329,coin_binance_BTC-USDT,,7073.01,0.106811,1,,755.47527111
2018-08-29T09:30:34.165,1535506234165,59129330,coin_binance_BTC-USDT,,7072.56,0.218979,1,,1548.74211624
2018-08-29T09:30:34.178,1535506234178,59129331,coin_binance_BTC-USDT,,7072.11,0.133525,-1,,944.30348775
2018-08-29T09:30:34.539,1535506234539,59129332,coin_binance_BTC-USDT,,7073.01,0.35,1,,2475.5535
2018-08-29T09:30:35.048,1535506235048,59129333,coin_binance_BTC-USDT,,7073.01,0.106811,1,,755.47527111
2018-08-29T09:30:35.408,1535506235408,59129334,coin_binance_BTC-USDT,,7073.01,0.002816,1,,19.91759616
2018-08-29T09:30:35.575,1535506235575,59129335,coin_binance_BTC-USDT,,7073.01,0.004,1,,28.29204
2018-08-29T09:30:36.538,1535506236538,59129336,coin_binance_BTC-USDT,,7073.01,0.043714,1,,309.18955914000003
2018-08-29T09:30:37.166,1535506237166,59129337,coin_binance_BTC-USDT,,7072.56,0.100538,1,,711.06103728
2018-08-29T09:30:37.179,1535506237179,59129338,coin_binance_BTC-USDT,,7072.12,0.044096,-1,,311.85220352000005
2018-08-29T09:30:37.706,1535506237706,59129339,coin_binance_BTC-USDT,,7073.01,0.066751,1,,472.1304905100001
2018-08-29T09:30:38.384,1535506238384,59129340,coin_binance_BTC-USDT,,7073.01,0.006,1,,42.43806
2018-08-29T09:30:38.982,1535506238982,59129341,coin_binance_BTC-USDT,,7072.12,0.004506,-1,,31.866972719999996
2018-08-29T09:30:39.621,1535506239621,59129342,coin_binance_BTC-USDT,,7072.56,0.091878,1,,649.81266768
2018-08-29T09:30:39.640,1535506239640,59129343,coin_binance_BTC-USDT,,7072.12,0.087373,-1,,617.91234076
2018-08-29T09:30:41.019,1535506241019,59129344,coin_binance_BTC-USDT,,7072.11,0.244049,-1,,1725.9413733899999
2018-08-29T09:30:41.019,1535506241019,59129345,coin_binance_BTC-USDT,,7072.1,1.269973,-1,,8981.3760533
2018-08-29T09:30:41.511,1535506241511,59129346,coin_binance_BTC-USDT,,7073.01,0.032485,1,,229.76672985000002
2018-08-29T09:30:41.543,1535506241543,59129347,coin_binance_BTC-USDT,,7073.01,0.025579,1,,180.92052279
