timestamp,reportPeriod,securityId,type,description,preEPS,changeStart,change
2016-08-08,2016-12-31,stock_sh_600977,预升,预计2016年1-12月归属于上市公司股东的净利润较上年同期相比变动幅度：0.00%至15.00%。,0.62,0,0.15
