timestamp,price,volume,turnover,direction
15:00:00,16.67,0,0,-1
15:00:00,16.67,0,0,-1
15:00:00,16.67,3,5001,-1
14:59:58,16.67,139,231713,-1
14:59:52,16.67,12,20004,1
14:59:49,16.66,0,0,-1
14:59:46,16.66,106,176596,-1
14:59:43,16.67,22,36674,1
14:59:40,16.67,2,3334,1
14:59:37,16.67,39,65013,1
14:59:34,16.67,3,5001,1
14:59:31,16.67,46,76682,1
14:59:25,16.67,12,20004,1
14:59:19,16.67,43,71681,-1
14:59:16,16.68,83,138444,1
14:59:13,16.67,5,8335,-1
14:59:10,16.67,65,108355,-1
14:59:04,16.67,12,20004,-1
14:59:01,16.67,40,66680,1
14:58:58,16.67,6,10002,1
14:58:55,16.67,5,8335,1
14:58:52,16.66,25,41650,-1
14:58:49,16.67,50,83350,1
14:58:46,16.67,21,35007,1
14:58:43,16.67,10,16670,1
14:58:40,16.67,5,8335,1
14:58:37,16.66,21,34986,-1
14:58:34,16.67,10,16670,-1
14:58:31,16.66,33,54978,-1
14:58:28,16.67,8,13336,0
14:58:25,16.68,108,180144,1
14:58:22,16.67,20,33340,1
14:58:19,16.67,7,11669,1
14:58:16,16.66,12,19992,-1
14:58:13,16.67,3,5001,1
14:58:10,16.66,6,9996,-1
14:58:07,16.67,17,28339,1
14:58:04,16.66,12,19992,-1
14:57:58,16.66,12,19992,-1
14:57:55,16.67,7,11669,1
14:57:49,16.66,5,8330,-1
14:57:46,16.66,10,16660,-1
14:57:40,16.66,26,43316,-1
14:57:37,16.66,9,14994,-1
14:57:34,16.66,30,49980,-1
14:57:31,16.67,106,176702,1
14:57:28,16.66,25,41650,-1
14:57:19,16.66,40,66640,-1
14:57:16,16.67,65,108355,1
14:57:13,16.67,1,1667,1
14:57:10,16.67,20,33340,1
14:57:07,16.66,29,48314,-1
14:57:01,16.67,18,30006,1
14:56:58,16.67,5,8335,1
14:56:55,16.67,74,123358,0
14:56:52,16.66,115,191590,-1
14:56:46,16.67,42,70014,1
14:56:40,16.66,5,8330,-1
14:56:37,16.67,27,45009,1
14:56:34,16.66,74,123284,-1
14:56:28,16.67,57,95019,1
14:56:25,16.67,5,8335,1
14:56:19,16.66,3,4998,-1
14:56:13,16.66,74,123284,-1
14:56:10,16.67,10,16670,1
14:56:07,16.67,12,20004,1
14:56:04,16.67,67,111689,-1
14:55:58,16.68,12,20016,1
14:55:52,16.67,45,75015,-1
14:55:49,16.68,2,3336,1
14:55:46,16.67,10,16670,-1
14:55:43,16.67,130,216710,-1
14:55:40,16.68,1,1668,1
14:55:37,16.67,101,168367,-1
14:55:31,16.68,5,8340,1
14:55:25,16.67,74,123358,-1
14:55:22,16.68,112,186816,1
14:55:19,16.67,64,106688,-1
14:55:16,16.67,7,11669,-1
14:55:13,16.67,50,83350,-1
14:55:10,16.68,120,200160,1
14:55:04,16.68,2,3336,1
14:55:01,16.68,10,16680,1
14:54:55,16.68,100,166800,1
14:54:52,16.67,12,20004,-1
14:54:49,16.68,1,1668,1
14:54:46,16.68,52,86736,1
14:54:43,16.68,8,13344,1
14:54:33,16.67,2,3334,-1
14:54:30,16.67,59,98353,1
14:54:27,16.67,1,1667,1
14:54:21,16.67,0,0,1
14:54:18,16.67,292,486764,1
14:54:15,16.67,5,8335,-1
14:54:12,16.67,11,18337,-1
14:54:06,16.68,1,1668,1
14:54:00,16.68,2,3336,1
14:53:54,16.66,50,83300,-1
14:53:51,16.65,0,0,-1
14:53:48,16.65,208,346319,-1
14:53:45,16.68,1,1668,1
14:53:42,16.67,3,5001,-1
14:53:39,16.67,5,8335,-1
14:53:36,16.68,18,30024,1
14:53:30,16.65,20,33300,-1
14:53:27,16.65,503,837494,-1
14:53:24,16.67,13,21671,0
14:53:21,16.66,43,71638,-1
14:53:18,16.67,22,36674,-1
14:53:15,16.67,100,166700,1
14:53:12,16.67,7,11669,1
14:53:09,16.66,18,29988,-1
14:53:06,16.66,48,79968,-1
14:52:57,16.66,20,33320,-1
14:52:54,16.67,12,20004,1
14:52:51,16.66,2,3332,-1
14:52:45,16.66,1,1666,-1
14:52:39,16.67,5,8335,1
14:52:36,16.67,2,3334,1
14:52:33,16.67,4,6668,1
14:52:30,16.66,6,9996,-1
14:52:24,16.66,52,86632,-1
14:52:21,16.67,10,16670,1
14:52:18,16.66,17,28322,-1
14:52:15,16.67,38,63346,1
14:52:12,16.66,2,3332,-1
14:52:03,16.67,5,8335,1
14:52:00,16.66,50,83300,-1
14:51:54,16.66,55,91630,-1
14:51:51,16.67,32,53344,1
14:51:45,16.67,14,23338,1
14:51:42,16.66,4,6664,-1
14:51:39,16.67,13,21671,1
14:51:33,16.67,34,56678,1
14:51:27,16.67,46,76682,1
14:51:21,16.67,10,16670,1
14:51:18,16.67,12,20004,1
14:51:15,16.66,110,183260,-1
14:51:09,16.66,45,74970,-1
14:51:06,16.66,27,44982,-1
14:51:00,16.66,5,8330,-1
14:50:57,16.67,27,45009,1
14:50:54,16.67,3,5001,1
14:50:45,16.67,10,16670,1
14:50:36,16.67,23,38341,-1
14:50:33,16.67,36,60012,-1
14:50:30,16.67,29,48343,-1
14:50:24,16.68,6,10008,1
14:50:12,16.67,2,3334,-1
14:50:03,16.67,10,16670,-1
14:50:00,16.67,13,21671,-1
14:49:51,16.67,5,8335,-1
14:49:45,16.67,13,21671,1
14:49:42,16.66,2,3332,0
14:49:39,16.67,354,590118,1
14:49:36,16.67,1,1667,1
14:49:30,16.67,2,3334,1
14:49:27,16.67,6,10002,-1
14:49:24,16.67,4,6668,-1
14:49:21,16.69,51,85119,1
14:49:11,16.68,0,0,1
14:49:08,16.68,10,16680,1
14:49:05,16.68,1,1668,1
14:49:02,16.66,5,8330,-1
14:48:59,16.7,10,16700,1
14:48:56,16.69,21,35049,-1
14:48:54,16.7,0,0,1
14:48:50,16.7,20,33400,1
14:48:47,16.69,0,0,1
14:48:44,16.69,19,31711,1
14:48:41,16.65,1764,2937059,-1
14:48:39,16.68,40,66720,-1
14:48:36,16.69,2,3338,1
14:48:32,16.69,7,11683,1
14:48:29,16.68,5,8340,-1
14:48:26,16.68,5,8340,-1
14:48:23,16.69,2,3338,1
14:48:20,16.68,3,5004,-1
14:48:17,16.69,31,51739,1
14:48:14,16.68,6,10008,-1
14:48:12,16.69,50,83450,1
14:48:08,16.69,124,206956,1
14:48:05,16.68,3,5004,-1
14:48:02,16.69,39,65091,1
14:47:59,16.69,83,138527,1
14:47:56,16.68,5,8340,-1
14:47:53,16.68,15,25020,-1
14:47:50,16.68,10,16680,-1
14:47:41,16.69,33,55077,1
14:47:38,16.68,10,16680,-1
14:47:32,16.68,1,1668,-1
14:47:23,16.68,35,58380,-1
14:47:14,16.68,33,55044,-1
14:47:11,16.68,10,16680,-1
