timestamp,price,volume,turnover,direction
15:00:00,16.78,0,0,0
15:00:00,16.79,0,0,1
15:00:00,16.79,136,228344,1
14:59:57,16.78,105,176190,-1
14:59:54,16.78,58,97324,-1
14:59:51,16.78,239,401042,-1
14:59:48,16.79,39,65481,1
14:59:45,16.79,21,35259,1
14:59:42,16.78,14,23492,-1
14:59:39,16.78,7,11746,1
14:59:36,16.76,39,65364,-1
14:59:33,16.77,247,414219,1
14:59:30,16.77,2,3354,1
14:59:27,16.77,28,46956,1
14:59:24,16.76,4,6704,1
14:59:21,16.76,61,102236,-1
14:59:18,16.78,44,73832,1
14:59:15,16.78,133,223174,1
14:59:12,16.78,39,65442,1
14:59:09,16.77,13,21801,-1
14:59:06,16.78,16,26848,1
14:59:03,16.77,93,155961,1
14:59:00,16.77,308,516516,1
14:58:57,16.76,17,28492,-1
14:58:54,16.76,44,73744,-1
14:58:51,16.76,62,103912,-1
14:58:48,16.76,100,167600,-1
14:58:45,16.77,37,62049,1
14:58:42,16.76,110,184360,-1
14:58:39,16.76,32,53632,-1
14:58:36,16.76,24,40224,-1
14:58:33,16.77,6,10062,1
14:58:30,16.77,77,129129,1
14:58:27,16.76,62,103912,1
14:58:24,16.76,130,217880,1
14:58:21,16.76,325,544700,1
14:58:18,16.76,27,45252,1
14:58:15,16.76,18,30168,1
14:58:12,16.76,5,8380,1
14:58:09,16.76,8,13408,1
14:58:06,16.76,30,50280,1
14:58:03,16.76,386,647438,1
14:58:00,16.75,28,46900,1
14:57:57,16.75,30,50250,1
14:57:54,16.74,161,269514,1
14:57:51,16.74,158,264492,1
14:57:48,16.73,10,16730,-1
14:57:45,16.74,35,58589,1
14:57:42,16.73,158,264334,-1
14:57:39,16.73,7,11711,-1
14:57:36,16.74,13,21761,1
14:57:33,16.74,129,215945,1
14:57:30,16.74,136,227663,1
14:57:27,16.73,25,41825,-1
14:57:24,16.73,50,83650,-1
14:57:21,16.74,9,15065,1
14:57:18,16.73,28,46844,-1
14:57:15,16.74,7,11717,1
14:57:12,16.74,26,43523,1
14:57:09,16.74,173,289602,1
14:57:06,16.73,41,68593,-1
14:57:03,16.73,8,13384,-1
14:57:00,16.74,13,21761,1
14:56:57,16.73,41,68593,-1
14:56:54,16.73,233,389809,1
14:56:51,16.72,76,127071,-1
14:56:48,16.72,6,10032,-1
14:56:45,16.73,28,46844,1
14:56:42,16.72,263,439735,-1
14:56:39,16.73,79,132167,1
14:56:36,16.72,139,232407,-1
14:56:33,16.72,152,254143,-1
14:56:30,16.72,67,112023,-1
14:56:27,16.72,71,118711,-1
14:56:24,16.73,3,5019,1
14:56:21,16.72,14,23408,-1
14:56:18,16.72,30,50160,-1
14:56:15,16.73,16,26768,1
14:56:12,16.72,28,46816,-1
14:56:09,16.72,42,70224,-1
14:56:06,16.72,5,8360,-1
14:56:03,16.73,1,1673,1
14:56:00,16.73,19,31787,-1
14:55:57,16.73,54,90342,1
14:55:54,16.73,149,249277,-1
14:55:51,16.73,381,637413,-1
14:55:48,16.73,86,143878,-1
14:55:45,16.73,10,16730,-1
14:55:41,16.73,28,46844,-1
14:55:36,16.74,5,8370,1
14:55:32,16.74,46,77004,-1
14:55:30,16.74,15,25109,-1
14:55:26,16.74,51,85373,-1
14:55:23,16.75,2,3350,1
14:55:20,16.74,25,41849,0
14:55:17,16.73,21,35133,-1
14:55:14,16.74,1,1673,0
14:55:11,16.75,8,13400,1
14:55:08,16.73,57,95361,-1
14:55:05,16.75,28,46900,1
14:55:02,16.75,201,336675,1
14:54:59,16.74,4,6695,1
14:54:56,16.73,52,86996,-1
14:54:53,16.74,46,78175,-1
14:54:50,16.75,7,11725,1
14:54:47,16.74,51,85373,-1
14:54:44,16.74,20,33480,-1
14:54:40,16.74,6,10043,-1
14:54:38,16.75,4,6700,1
14:54:35,16.74,21,35154,-1
14:54:33,16.75,133,222775,1
14:54:29,16.75,182,304850,1
14:54:23,16.74,259,433565,-1
