timestamp,price,volume,turnover,direction
15:00:00,15.3,0,0,1
15:00:00,15.3,0,0,1
14:59:54,15.3,120,183600,1
14:59:51,15.29,7,10703,-1
14:59:48,15.3,145,221850,1
14:59:45,15.29,7,10703,-1
14:59:39,15.29,9,13761,-1
14:59:36,15.3,10,15300,1
14:59:33,15.29,20,30580,-1
14:59:30,15.3,65,99450,1
14:59:27,15.3,93,142290,1
14:59:24,15.3,23,35190,1
14:59:21,15.29,6,9174,-1
14:59:18,15.29,688,1051952,-1
14:59:12,15.29,9,13761,1
14:59:06,15.29,16,24464,1
14:59:03,15.29,8,12232,1
14:59:00,15.29,14,21406,1
14:58:57,15.29,115,175835,-1
14:58:54,15.29,27,41283,-1
14:58:48,15.29,20,30580,-1
14:58:45,15.3,14,21420,1
14:58:42,15.3,9,13770,1
14:58:39,15.3,3,4590,1
14:58:36,15.29,20,30580,-1
14:58:33,15.3,1,1530,1
14:58:30,15.3,23,35190,1
14:58:27,15.3,30,45900,1
14:58:24,15.29,103,157487,-1
14:58:21,15.3,48,73440,1
14:58:18,15.29,10,15290,-1
14:58:12,15.29,22,33638,-1
14:58:09,15.29,27,41283,-1
14:58:06,15.3,5,7650,1
14:58:03,15.29,8,12232,1
14:58:00,15.28,0,0,-1
14:57:57,15.28,9,13752,-1
14:57:54,15.3,31,47430,1
14:57:42,15.3,1,1530,1
14:57:36,15.3,2,3060,1
14:57:33,15.3,153,234090,-1
14:57:27,15.31,12,18372,1
14:57:23,15.31,8,12248,1
14:57:20,15.3,25,38250,-1
14:57:17,15.3,10,15300,-1
14:57:14,15.3,43,65790,-1
14:57:12,15.3,50,76500,-1
14:57:08,15.3,600,918000,1
14:57:03,15.28,300,458400,-1
14:57:00,15.3,63,96390,1
14:56:56,15.29,40,61160,-1
14:56:44,15.29,11,16819,-1
14:56:41,15.3,57,87210,1
14:56:35,15.3,1,1530,1
14:56:26,15.3,29,44370,1
14:56:23,15.3,43,65790,1
14:56:20,15.29,8,12232,-1
14:56:17,15.3,86,131580,-1
14:56:14,15.3,63,96390,-1
14:56:11,15.31,2,3062,1
14:56:08,15.3,25,38250,-1
14:56:05,15.3,5,7650,-1
14:56:02,15.3,141,215730,1
14:55:59,15.3,10,15300,1
14:55:56,15.3,38,58140,1
14:55:53,15.3,28,42840,1
14:55:50,15.3,3,4590,1
14:55:47,15.3,21,32130,1
14:55:44,15.3,16,24480,1
14:55:41,15.3,31,47430,1
14:55:38,15.3,32,48960,1
14:55:32,15.3,71,108630,1
14:55:29,15.29,47,71863,-1
14:55:26,15.3,6,9180,1
14:55:23,15.3,3,4590,1
14:55:20,15.29,61,93269,-1
14:55:17,15.3,87,133110,-1
14:55:14,15.3,30,45900,-1
14:55:11,15.31,65,99515,1
14:55:08,15.31,12,18372,1
14:55:05,15.31,4,6124,1
14:55:02,15.31,27,41337,1
14:54:59,15.31,2,3062,1
14:54:56,15.31,1,1531,1
14:54:53,15.31,61,93391,1
14:54:50,15.31,29,44399,1
14:54:47,15.31,2,3062,1
14:54:44,15.3,5,7650,-1
14:54:41,15.31,1,1531,1
14:54:35,15.31,1,1531,1
14:54:29,15.31,0,0,1
14:54:26,15.31,125,191375,1
14:54:23,15.3,43,65790,1
14:54:20,15.3,20,30600,1
14:54:16,15.3,41,62730,1
14:54:11,15.3,22,33660,1
14:54:08,15.3,105,160650,1
14:54:05,15.3,2,3060,1
14:54:01,15.3,116,177480,1
14:53:59,15.3,3,4590,1
14:53:55,15.3,6,9180,1
14:53:52,15.29,30,45870,-1
14:53:49,15.3,1,1530,1
14:53:46,15.3,257,393210,1
14:53:43,15.3,1,1530,1
14:53:40,15.29,1,1529,-1
14:53:37,15.3,3,4590,1
14:53:34,15.3,75,114750,1
14:53:22,15.3,12,18360,1
14:53:16,15.3,11,16830,1
14:53:10,15.29,25,38225,-1
14:53:07,15.3,5,7650,1
14:53:01,15.3,3,4590,1
14:52:58,15.3,6,9180,1
14:52:55,15.3,8,12240,1
14:52:49,15.3,106,162180,1
14:52:46,15.3,1,1530,1
14:52:43,15.29,20,30580,-1
14:52:40,15.3,10,15300,1
14:52:37,15.29,10,15290,-1
14:52:34,15.3,8,12240,1
14:52:28,15.3,8,12240,1
14:52:25,15.29,24,36696,-1
14:52:22,15.29,13,19877,-1
14:52:19,15.29,10,15290,-1
14:52:16,15.3,41,62730,1
14:52:13,15.29,17,25993,-1
14:52:10,15.3,1,1530,1
14:52:04,15.3,105,160650,1
14:52:01,15.29,6,9174,-1
14:51:58,15.29,27,41283,-1
14:51:55,15.3,55,84150,1
14:51:46,15.29,11,16819,-1
14:51:43,15.3,20,30600,1
14:51:37,15.3,9,13770,1
14:51:34,15.3,385,589050,1
14:51:31,15.29,55,84095,-1
14:51:28,15.29,10,15290,-1
14:51:22,15.3,9,13770,1
14:51:19,15.3,1,1530,1
14:51:16,15.3,1,1530,1
14:51:13,15.3,106,162180,1
14:51:10,15.3,5,7650,1
14:51:07,15.3,1,1530,1
14:50:58,15.29,8,12232,-1
14:50:52,15.3,79,120870,1
14:50:49,15.29,56,85624,-1
14:50:46,15.3,4,6120,1
14:50:40,15.3,9,13770,1
14:50:37,15.3,9,13770,1
14:50:34,15.3,101,154530,1
14:50:28,15.3,6,9180,1
14:50:25,15.3,8,12240,1
14:50:19,15.3,1,1530,1
14:50:16,15.3,3,4590,1
14:50:13,15.3,42,64260,-1
14:50:10,15.31,44,67364,1
14:50:07,15.3,2,3060,-1
14:50:04,15.3,80,122400,1
14:49:58,15.3,20,30600,1
14:49:55,15.3,6,9180,1
14:49:52,15.3,26,39780,1
14:49:46,15.3,5,7650,1
14:49:34,15.29,3,4587,-1
14:49:28,15.3,3,4590,1
14:49:25,15.3,97,148410,1
14:49:16,15.3,1,1530,1
14:49:10,15.3,88,134640,-1
14:49:07,15.3,33,50490,1
14:49:04,15.3,10,15300,1
14:49:01,15.3,1,1530,1
14:48:58,15.3,73,111690,-1
14:48:49,15.3,179,273870,1
14:48:46,15.3,5,7650,1
14:48:43,15.3,12,18360,1
14:48:40,15.3,41,62730,1
14:48:37,15.3,5,7650,1
14:48:31,15.3,90,137700,1
14:48:28,15.3,6,9180,1
14:48:25,15.29,2,3058,-1
14:48:22,15.3,17,26010,1
14:48:19,15.3,1,1530,1
14:48:16,15.29,14,21406,-1
14:48:10,15.29,3,4587,-1
14:48:04,15.29,13,19877,1
14:48:01,15.29,3,4587,-1
14:47:49,15.29,2,3058,-1
14:47:43,15.29,2,3058,-1
14:47:34,15.3,0,0,1
14:47:31,15.3,261,399330,1
14:47:28,15.29,1,1529,1
14:47:25,15.28,55,84040,-1
14:47:22,15.29,1,1529,1
14:47:19,15.29,120,183480,1
14:47:10,15.27,0,0,-1
14:47:07,15.27,6,9162,-1
14:47:04,15.29,0,0,1
14:46:58,15.29,122,186538,1
14:46:54,15.28,13,19864,1
14:46:48,15.28,13,19864,-1
14:46:39,15.28,61,93208,-1
14:46:36,15.29,2,3058,1
14:46:33,15.29,1,1529,1
14:46:30,15.28,20,30560,-1
14:46:27,15.29,1,1529,1
14:46:15,15.29,1,1529,1
14:46:12,15.29,4,6116,1
14:46:09,15.29,1,1529,1
14:45:57,15.29,11,16819,1
14:45:51,15.28,20,30560,-1
14:45:45,15.29,4,6116,1
14:45:42,15.29,1,1529,1
14:45:36,15.29,4,6116,1
14:45:33,15.29,10,15290,1
14:45:27,15.29,1,1529,1
14:45:24,15.29,5,7645,1
14:45:18,15.29,1,1529,1
