timestamp,price,volume,turnover,direction
15:00:03,30.88,3,9264,0
14:57:03,30.9,0,0,1
14:57:00,30.9,4,12360,0
14:56:30,30.9,1,3090,1
14:55:00,30.75,24,73800,-1
14:54:54,30.9,23,71070,1
14:54:03,30.9,9,27810,1
14:53:57,30.9,5,15450,1
14:53:21,30.75,3,9225,1
14:53:18,30.75,3,9225,1
14:53:09,30.75,3,9225,1
14:53:03,30.7,27,82890,-1
14:52:51,30.75,46,141450,-1
14:52:33,30.89,2,6178,-1
14:52:15,30.89,21,64869,-1
14:52:09,30.9,2,6180,-1
14:52:06,30.9,1,3090,1
14:50:57,30.85,1,3085,-1
14:50:54,30.88,6,18528,1
14:50:39,30.85,4,12340,-1
14:49:42,30.85,2,6170,0
14:49:27,30.8,16,49280,-1
14:49:18,30.85,1,3085,0
14:48:12,30.8,10,30800,-1
14:47:06,30.81,1,3081,1
14:46:54,30.8,1,3080,-1
14:46:03,30.81,7,21567,-1
14:45:30,30.81,2,6162,-1
14:45:21,30.88,4,12352,1
14:43:57,30.8,10,30800,-1
14:43:03,30.8,1,3080,1
14:42:39,30.8,5,15400,0
14:41:48,30.8,1,3080,1
14:41:45,30.8,5,15400,1
14:41:33,30.8,5,15400,1
14:41:03,30.8,8,24640,0
14:40:39,30.8,7,21560,-1
14:37:09,30.91,6,18546,-1
14:36:36,30.91,10,30910,-1
14:36:15,30.91,4,12364,0
14:35:30,30.91,16,49456,-1
14:35:24,30.91,10,30910,-1
14:34:54,30.91,3,9273,1
14:34:09,30.91,1,3091,1
14:34:06,30.85,7,21595,-1
14:33:54,30.9,1,3090,-1
14:33:51,30.9,3,9270,1
14:33:27,30.88,10,30880,1
14:32:30,30.85,7,21595,1
14:32:18,30.85,9,27765,1
14:32:12,30.85,3,9255,1
14:29:27,30.84,35,107940,-1
14:28:45,30.84,2,6168,-1
14:28:21,30.84,6,18504,1
14:26:21,30.77,4,12308,1
14:25:48,30.77,1,3077,0
14:23:51,30.76,1,3076,-1
14:22:57,30.85,1,3085,1
14:19:51,30.75,1,3075,-1
14:19:48,30.75,5,15375,-1
14:17:06,30.75,3,9225,1
14:15:54,30.75,2,6150,1
14:15:30,30.69,40,122760,-1
14:14:39,30.69,10,30690,-1
14:13:27,30.7,10,30700,-1
14:12:57,30.7,23,70610,-1
14:12:03,30.72,1,3072,0
14:11:39,30.69,62,190278,-1
14:11:06,30.7,15,46050,-1
14:10:24,30.7,2,6140,-1
14:09:42,30.7,1,3070,-1
14:09:00,30.78,4,12312,1
14:08:45,30.7,1,3070,0
14:08:15,30.78,10,30780,0
14:07:54,30.69,95,291555,-1
14:05:24,30.87,5,15435,1
14:05:18,30.82,11,33902,-1
14:04:27,30.87,21,64827,-1
14:04:15,30.87,9,27783,-1
14:04:12,30.87,16,49392,1
14:03:00,30.87,1,3087,1
14:02:42,30.86,4,12344,-1
14:02:33,30.87,1,3087,1
14:02:30,30.86,9,27774,0
14:02:18,30.87,2,6174,0
14:02:03,30.85,10,30850,-1
14:01:36,30.88,3,9264,1
14:01:18,30.87,18,55566,1
14:00:54,30.86,2,6172,1
14:00:30,30.85,16,49360,1
14:00:18,30.81,20,61620,-1
14:00:00,30.81,4,12324,1
13:57:54,30.8,1,3080,-1
13:56:54,30.8,3,9240,1
13:56:51,30.78,2,6156,-1
13:56:09,30.8,1,3080,1
13:55:54,30.78,10,30780,-1
13:55:30,30.8,5,15400,0
13:53:51,30.71,7,22264,1
13:53:42,30.71,13,42226,-1
13:53:09,30.74,2,6916,1
13:52:57,30.74,2,8453,-1
13:52:00,30.74,0,768,1
13:51:33,30.73,1,3073,-1
13:51:24,30.74,1,3074,1
13:51:15,30.74,3,9222,1
13:51:12,30.74,1,3074,1
13:50:57,30.74,2,6148,1
13:50:36,30.74,3,9222,1
13:50:21,30.74,7,21518,1
13:49:15,30.71,1,3071,0
13:48:18,30.7,1,3070,-1
13:47:57,30.7,1,3070,-1
13:47:09,30.7,1,3070,-1
13:46:39,30.7,6,18420,1
13:46:27,30.69,4,12276,-1
13:46:18,30.69,2,6138,0
13:45:48,30.7,14,42980,-1
13:45:24,30.74,32,100673,-1
13:45:18,30.77,2,6154,-1
13:45:12,30.77,1,3077,1
13:45:03,30.76,1,3076,-1
13:44:57,30.76,3,9228,-1
13:44:42,30.77,19,58463,-1
13:44:03,30.78,9,27702,0
13:40:24,30.84,1,3084,0
13:38:57,30.87,13,40131,1
13:38:48,30.75,50,153750,-1
13:38:15,30.87,11,33957,-1
13:37:45,30.87,9,27783,1
13:37:12,30.81,5,15405,0
13:35:06,30.8,20,61600,-1
13:34:51,30.81,6,18486,-1
13:34:36,30.81,1,3081,0
13:34:12,30.8,30,92400,-1
13:33:57,30.92,1,3092,1
13:33:48,30.81,30,92430,-1
13:31:54,30.92,5,15460,1
13:31:48,30.92,3,9276,-1
13:31:36,30.92,2,6184,1
13:31:30,30.92,1,3092,-1
13:30:30,30.93,5,15465,1
13:30:21,30.92,1,3092,1
13:30:12,30.92,5,15460,0
13:28:51,30.93,5,15465,1
13:25:39,30.85,1,3085,-1
13:24:15,30.85,1,3085,1
13:24:09,30.85,10,30850,-1
13:23:27,30.85,1,3085,-1
13:22:36,30.85,3,9255,1
13:22:27,30.83,15,47015,-1
13:22:09,30.85,1,3085,1
13:22:06,30.85,8,24680,1
13:22:00,30.85,3,9255,1
13:21:48,30.83,2,6166,-1
13:21:18,30.85,5,15425,1
13:20:45,30.82,3,9246,-1
13:20:27,30.85,7,21595,1
13:20:24,30.85,3,9255,-1
13:19:06,30.94,4,12376,1
13:18:57,30.9,1,3090,-1
13:18:30,30.9,1,3090,0
13:17:33,30.85,1,3085,-1
13:17:00,30.85,3,9255,0
13:16:06,30.94,1,3094,0
13:12:24,30.8,50,154000,-1
13:07:30,30.8,75,231000,-1
13:06:30,30.98,2,6196,1
13:02:21,30.98,20,61960,1
13:02:12,30.82,2,6164,-1
13:01:00,30.82,7,21574,-1
13:00:39,30.85,2,6170,0
13:00:03,30.8,0,0,-1
11:30:03,30.8,0,0,-1
11:28:24,30.8,4,12320,1
11:28:21,30.8,10,30800,1
11:28:06,30.8,6,18480,1
11:28:03,30.8,10,30800,1
11:27:57,30.8,2,6160,-1
11:27:33,30.8,50,154000,-1
11:26:09,30.86,3,9258,1
11:25:51,30.8,50,154000,-1
11:24:21,30.86,19,58634,-1
11:22:51,30.89,11,33979,0
11:20:36,31.0,2,6200,1
11:20:09,30.86,78,240708,-1
11:19:42,30.92,10,30920,-1
11:19:24,30.98,2,6196,-1
11:18:57,31.0,13,40300,-1
11:17:18,31.06,3,9318,1
11:17:00,31.0,1,3100,1
11:15:24,31.0,49,151900,-1
11:11:15,31.08,20,62160,1
11:11:03,31.03,1,3103,0
11:09:48,31.08,1,3108,1
11:09:42,31.0,50,155000,-1
11:09:24,31.08,2,6216,-1
11:09:18,31.11,1,3111,1
11:08:21,31.02,50,155100,-1
11:08:03,31.07,4,12428,-1
11:07:27,31.1,11,34210,1
11:07:15,31.07,70,217490,-1
11:05:21,31.1,1,3110,1
11:04:45,31.1,3,9330,-1
11:03:51,31.1,6,18660,-1
11:03:03,31.11,3,9333,1
11:01:36,31.1,1,3110,-1
11:01:00,31.11,21,65331,-1
10:58:24,31.11,11,34221,-1
10:58:12,31.19,3,9357,0
10:56:45,31.2,2,6240,-1
10:56:15,31.22,1,3122,1
10:56:03,31.2,3,9360,-1
10:55:18,31.2,6,18720,1
10:54:21,31.15,2,6230,1
10:52:24,31.1,1,3110,-1
10:50:39,31.1,3,9330,0
10:49:51,31.1,1,3110,1
10:49:21,31.09,2,6218,1
10:49:03,31.08,5,15540,-1
10:47:21,31.09,5,15545,-1
10:47:09,31.09,1,3109,-1
10:47:00,31.09,7,21763,-1
10:45:54,31.09,1,3109,-1
10:44:45,31.1,3,9330,1
10:44:42,31.1,2,6220,1
10:42:51,31.1,2,6220,1
10:42:15,31.1,22,68420,-1
10:41:54,31.12,1,3112,0
10:41:03,31.15,5,15575,1
10:37:15,31.15,1,3115,1
10:36:15,31.15,42,130830,-1
10:35:48,31.18,9,28062,0
10:32:51,31.23,3,9369,1
10:32:48,31.23,4,12492,1
10:31:03,31.23,2,6246,1
10:30:33,31.23,73,227979,-1
10:30:30,31.24,2,6248,1
10:30:09,31.23,10,31230,-1
10:29:06,31.23,1,3123,-1
10:28:54,31.23,1,3123,-1
10:28:36,31.24,3,9372,1
10:28:18,31.23,4,12492,-1
10:28:15,31.23,2,6246,-1
10:28:12,31.24,5,15620,1
10:28:00,31.23,12,37476,-1
10:27:36,31.24,2,6248,1
10:27:33,31.23,4,12492,1
10:27:30,31.23,5,15615,0
10:26:15,31.24,3,9372,1
10:26:12,31.16,2,6232,-1
10:25:45,31.24,8,24992,1
10:25:27,31.24,10,31240,1
10:24:42,31.24,9,28116,1
10:24:27,31.23,5,15615,1
10:24:21,31.11,150,466650,-1
10:23:57,31.23,10,31230,1
10:23:48,31.22,7,21854,1
10:23:21,31.11,10,31110,-1
10:22:57,31.11,2,6222,1
10:22:06,31.01,80,248080,-1
10:22:00,31.11,3,9333,1
10:21:54,31.11,9,27999,1
10:21:30,31.11,2,6222,1
10:21:27,31.11,6,18666,0
10:19:45,31.23,16,49968,-1
10:19:30,31.25,2,6250,1
10:19:21,31.25,6,18750,-1
10:19:15,31.26,3,9378,1
10:19:12,31.25,10,31250,-1
10:18:51,31.25,2,6250,1
10:18:39,31.25,4,12500,-1
10:18:36,31.25,1,3125,-1
10:18:21,31.25,6,18750,1
10:18:12,31.26,21,65646,1
10:18:06,31.26,10,31260,1
10:17:48,31.25,10,31250,-1
10:17:45,31.25,4,12500,-1
10:17:39,31.25,5,15625,-1
10:17:36,31.25,42,131250,1
10:17:09,31.23,8,24984,1
10:16:42,31.18,1,3118,0
10:16:30,31.2,2,6240,1
10:16:27,31.2,10,31200,-1
10:16:12,31.22,1,3122,-1
10:16:09,31.23,1,3123,1
10:16:06,31.22,20,62440,-1
10:15:51,31.22,39,121758,1
10:15:36,31.09,5,15545,-1
10:15:33,31.21,30,93630,1
10:15:18,31.21,6,18726,-1
10:14:57,31.21,6,18726,1
10:14:54,31.21,12,37452,1
10:14:45,31.21,6,18726,1
10:14:36,31.21,6,18726,-1
10:14:27,31.21,4,12484,1
10:14:21,31.21,6,18726,0
10:14:03,31.21,10,31210,-1
10:14:00,31.23,5,15615,1
10:13:39,31.23,7,21861,-1
10:13:33,31.25,10,31250,0
10:13:06,31.26,8,25008,1
10:13:03,31.25,10,31250,1
10:12:57,31.23,13,40599,0
10:12:51,31.24,7,21868,1
10:12:48,31.23,6,18738,-1
10:12:45,31.23,9,28107,-1
10:12:42,31.23,45,140535,1
10:12:21,31.23,15,46845,-1
10:12:09,31.23,2,6246,-1
10:12:00,31.23,17,53091,-1
10:11:57,31.23,6,18738,-1
10:11:51,31.23,6,18738,1
10:11:48,31.03,4,12412,-1
10:11:45,31.22,4,12488,-1
10:11:33,31.22,1,3122,1
10:11:03,31.22,2,6244,-1
10:11:00,31.22,6,18732,-1
10:10:54,31.22,6,18732,1
10:10:51,31.21,11,34331,0
10:10:36,31.22,15,46830,1
10:10:18,31.17,3,9351,0
10:10:15,31.23,3,9369,1
10:10:12,31.2,8,24960,1
10:10:06,31.01,11,34111,0
10:09:54,31.16,7,21812,1
10:09:42,31.18,1,3118,-1
10:09:39,31.18,12,37416,-1
10:09:36,31.18,26,81068,1
10:09:33,31.0,14,43400,0
10:09:18,31.18,2,6236,0
10:09:06,31.2,5,15600,1
10:08:57,31.2,3,9360,1
10:08:54,31.2,3,9360,1
10:08:45,30.98,2,6196,-1
10:08:39,31.22,9,28098,1
10:08:33,30.98,3,9294,0
10:08:27,31.03,9,27927,1
10:08:15,30.93,12,37116,-1
10:08:09,30.98,21,65058,1
10:07:57,30.94,10,30940,1
10:07:51,30.93,3,9279,0
10:07:45,30.93,2,6186,1
10:07:30,30.89,20,61780,-1
10:07:27,30.91,3,9273,1
10:07:21,30.91,5,15455,1
10:07:15,30.89,12,37068,-1
10:07:12,30.9,7,21630,1
10:07:06,30.89,6,18534,1
10:06:57,30.88,12,37056,-1
10:06:36,30.89,6,18534,0
10:06:24,30.87,1,3087,1
10:06:21,30.87,15,46305,-1
10:06:09,30.88,12,37056,-1
10:05:54,30.88,6,18528,1
10:05:42,30.88,1,3088,1
10:05:30,30.87,7,21609,1
10:05:18,30.81,3,9243,0
10:05:06,30.86,8,24688,1
10:05:03,30.86,9,27774,0
10:04:27,30.86,5,15430,1
10:04:00,30.85,4,12340,1
10:03:42,30.85,61,188185,1
10:03:21,30.85,1,3085,-1
10:03:00,30.85,9,27765,0
10:02:03,30.8,15,46200,-1
10:01:39,30.8,6,18480,0
10:00:54,30.8,11,33880,0
10:00:12,30.85,7,21595,1
10:00:00,30.81,12,36972,-1
09:59:48,30.85,2,6170,0
09:58:54,30.86,12,37032,1
09:58:09,30.86,43,132698,0
09:57:06,30.86,10,30860,-1
09:56:57,30.86,3,9258,-1
09:56:33,30.86,3,9258,1
09:56:21,30.86,5,15430,1
09:55:57,30.82,13,40066,1
09:55:42,30.79,3,9237,-1
09:55:39,30.82,2,6164,1
09:55:27,30.79,13,40027,0
09:55:18,30.86,10,30860,1
09:54:51,30.8,7,21560,1
09:54:18,30.8,1,3080,1
09:54:12,30.8,5,15400,-1
09:53:33,30.8,11,33880,0
09:52:27,30.81,56,172536,-1
09:51:42,30.89,1,3089,1
09:51:18,30.89,9,27801,-1
09:51:00,30.91,4,12364,-1
09:50:48,30.92,6,18552,-1
09:50:42,30.92,9,27828,0
09:50:09,30.91,10,30910,0
09:49:51,30.9,15,46350,1
09:49:42,30.89,18,55602,1
09:49:39,30.87,39,120393,-1
09:49:27,30.89,4,12356,1
09:49:09,30.89,16,49424,1
09:48:54,30.88,8,24704,1
09:48:42,30.88,1,3088,1
09:47:48,30.88,10,30880,1
09:47:00,30.87,10,30870,1
09:46:39,30.86,1,3086,1
09:44:57,30.7,3,9210,0
09:43:54,30.7,3,9210,1
09:43:51,30.7,1,3070,-1
09:42:24,30.66,20,61320,-1
09:41:51,30.87,19,58653,0
09:41:03,30.87,9,27783,-1
09:40:33,30.87,4,12348,0
09:39:45,30.89,25,77225,1
09:38:42,30.65,5,15325,0
09:38:15,30.63,6,18378,0
09:37:36,30.89,8,24712,-1
09:37:18,30.89,7,21623,-1
09:37:06,30.89,10,30890,-1
09:36:51,30.89,5,15445,1
09:36:36,30.62,2,6124,-1
09:35:15,30.62,1,3062,0
09:34:24,30.61,1,3061,-1
09:34:18,30.9,30,92700,0
09:32:12,30.6,4,12240,1
