timestamp,price,volume,turnover,direction
15:00:03,30.81,91,280371,1
14:57:03,30.81,0,0,-1
14:56:45,30.81,10,30810,0
14:55:09,30.84,24,74016,-1
14:55:06,30.84,4,12336,-1
14:54:54,30.86,28,86408,1
14:54:30,30.84,8,24672,-1
14:53:48,30.85,3,9255,0
14:53:30,30.86,2,6172,1
14:53:03,30.84,15,46260,-1
14:52:45,30.84,13,40092,-1
14:52:39,30.84,5,15420,-1
14:52:27,30.86,3,9258,-1
14:52:06,30.86,7,21602,-1
14:51:57,30.86,2,6172,-1
14:51:15,30.86,9,27774,1
14:51:12,30.84,15,46260,-1
14:50:27,30.84,20,61680,1
14:50:12,30.8,11,35050,1
14:49:39,30.79,2,6158,1
14:49:33,30.77,8,24616,0
14:48:45,30.76,1,3076,1
14:48:36,30.75,4,12300,-1
14:48:33,30.75,4,12300,1
14:48:21,30.75,1,3075,1
14:48:15,30.75,3,9225,1
14:47:51,30.75,3,9225,1
14:46:48,30.75,2,6150,1
14:46:36,30.75,3,9225,-1
14:46:24,30.77,1,3077,1
14:45:57,30.76,4,12304,1
14:45:24,30.76,4,12304,-1
14:44:42,30.76,15,46140,-1
14:44:24,30.77,1,3077,0
14:43:36,30.76,5,15380,-1
14:42:45,30.76,2,6152,-1
14:42:33,30.8,2,6160,1
14:41:03,30.8,7,23469,-1
14:40:33,30.8,3,9240,-1
14:40:09,30.8,15,46200,-1
14:39:57,30.81,10,30810,-1
14:38:42,30.85,8,24680,-1
14:38:06,30.85,15,46275,1
14:36:57,30.8,1,3080,-1
14:36:48,30.8,1,3080,-1
14:36:18,30.84,2,6168,0
14:35:36,30.8,50,155170,-1
14:35:00,30.86,16,49376,1
14:34:42,30.85,1,3085,0
14:33:21,30.81,1,3081,-1
14:32:33,30.81,8,24648,1
14:31:54,30.81,1,3081,-1
14:30:54,30.86,3,9258,1
14:30:33,30.86,8,24688,1
14:28:45,30.81,2,6162,1
14:28:24,30.81,5,15405,1
14:28:18,30.8,10,30800,-1
14:28:03,30.81,3,9243,1
14:27:48,30.8,3,9240,-1
14:26:54,30.8,5,15400,-1
14:26:12,30.8,1,3080,-1
14:26:09,30.8,3,9240,-1
14:26:03,30.8,5,15400,-1
14:25:18,30.8,2,6160,-1
14:25:09,30.8,3,9240,-1
14:23:06,30.8,10,30800,-1
14:23:00,30.8,5,15400,-1
14:22:39,30.8,5,15400,-1
14:22:06,30.8,1,3080,1
14:21:54,30.8,3,9240,-1
14:20:24,30.9,36,111240,-1
14:20:03,30.9,6,18540,-1
14:19:21,30.9,2,6180,-1
14:18:54,30.9,31,95790,1
14:17:09,30.9,5,15450,1
14:16:51,30.85,10,30850,-1
14:16:36,30.85,2,6170,-1
14:16:06,30.85,18,55530,1
14:16:03,30.8,1,3080,-1
14:15:42,30.85,10,30850,1
14:15:33,30.8,2,6160,-1
14:15:15,30.85,1,3085,-1
14:15:09,30.85,3,9255,-1
14:15:06,30.85,1,3085,-1
14:14:39,30.85,1,3085,-1
14:14:24,30.85,8,24680,1
14:14:21,30.85,2,6170,-1
14:13:48,30.85,3,9255,-1
14:13:18,30.85,20,61700,0
14:12:06,30.8,2,6160,-1
14:11:18,30.8,2,6160,0
14:07:30,30.79,3,9237,-1
14:06:42,30.93,1,3093,-1
14:06:33,30.93,9,27837,-1
14:06:15,30.93,4,12372,1
14:05:51,30.93,1,3093,0
14:04:24,30.79,5,15395,-1
14:01:54,30.96,65,201240,1
13:59:09,30.77,22,67694,-1
13:57:18,30.82,9,27738,1
13:55:36,30.82,5,15410,-1
13:55:06,30.85,10,30850,-1
13:54:12,30.87,5,15435,1
13:53:42,30.87,1,3087,-1
13:50:33,30.96,32,99072,-1
13:50:24,30.98,2,6196,1
13:50:00,30.96,5,15480,-1
13:49:33,30.98,7,21686,1
13:47:51,30.96,14,43344,1
13:47:12,30.95,1,3095,-1
13:45:03,30.98,2,6196,-1
13:45:00,30.98,3,9294,1
13:44:09,30.98,40,123920,1
13:43:54,30.96,1,3096,1
13:43:36,30.95,2,6190,-1
13:43:09,30.95,8,24760,1
13:42:42,30.95,2,6190,1
13:42:24,30.87,1,3087,0
13:41:09,30.86,5,15430,-1
13:40:45,30.86,1,3086,-1
13:40:27,30.86,3,9258,-1
13:38:33,30.86,1,3086,1
13:37:27,30.84,5,15420,-1
13:37:03,30.86,1,3086,-1
13:36:48,30.9,5,15450,-1
13:36:42,30.9,4,12360,-1
13:36:33,30.9,6,18540,-1
13:36:30,30.91,4,12364,-1
13:36:24,30.91,10,30910,-1
13:35:45,30.91,2,6182,-1
13:34:51,30.97,8,24776,1
13:34:42,30.96,10,30960,1
13:34:27,30.95,7,21665,1
13:33:54,30.95,3,9285,1
13:33:51,30.95,8,24760,1
13:30:42,30.9,5,15450,-1
13:27:06,30.9,3,9270,-1
13:27:03,30.9,7,21630,1
13:26:48,30.86,11,33946,-1
13:25:12,30.9,3,9270,0
13:20:36,30.96,20,61920,1
13:19:03,30.85,1,3085,-1
13:16:00,30.95,1,3095,0
13:13:18,30.96,1,3096,-1
13:13:03,30.96,1,3096,-1
13:12:39,30.96,3,9288,0
13:09:48,30.86,2,6172,-1
13:08:48,30.98,3,9294,0
13:08:03,30.99,1,3099,0
13:07:30,31.03,20,62060,1
13:06:51,30.99,30,92970,1
13:02:45,30.94,19,58786,-1
13:02:30,30.94,1,3094,-1
13:02:24,30.94,3,9282,-1
13:01:48,30.94,4,12376,-1
13:00:36,30.96,6,18576,1
13:00:09,30.92,3,9276,1
13:00:03,30.85,0,0,-1
11:30:03,30.85,0,0,-1
11:29:24,30.85,2,6170,1
11:28:51,30.85,11,33935,-1
11:28:48,30.85,1,3085,0
11:24:39,30.82,1,3082,1
11:24:03,30.82,1,3082,0
11:17:21,30.81,5,15405,-1
11:14:18,30.81,1,3235,0
11:09:57,30.8,15,46200,-1
11:09:27,30.89,1,3089,-1
11:08:33,30.93,1,3093,1
11:06:48,30.89,1,3089,-1
11:04:39,30.92,10,30920,1
11:04:33,30.89,1,3089,1
11:04:21,30.89,8,24712,1
11:03:57,30.89,7,21623,1
11:03:54,30.8,11,33880,-1
11:01:51,30.88,10,30880,1
10:59:33,30.81,5,15405,0
10:51:54,30.8,1,3080,-1
