timestamp,price,volume,turnover,direction
15:00:03,31.56,12,37872,-1
14:57:03,31.56,0,0,0
14:56:27,31.56,6,18936,1
14:56:24,31.56,4,12624,-1
14:54:54,31.56,8,25248,1
14:54:42,31.55,3,9465,-1
14:54:33,31.56,2,6312,1
14:54:09,31.55,2,6310,-1
14:53:30,31.55,6,18930,-1
14:53:06,31.56,1,3156,1
14:53:03,31.56,3,9468,1
14:52:27,31.56,2,6312,1
14:52:09,31.56,3,9468,1
14:52:00,31.56,3,9468,1
14:51:45,31.56,6,18936,1
14:51:42,31.56,4,12624,1
14:51:24,31.56,1,3156,1
14:51:21,31.56,10,31560,1
14:51:18,31.56,5,15780,1
14:51:00,31.56,1,3156,1
14:50:51,31.56,2,6312,1
14:50:42,31.56,117,369252,-1
14:50:30,31.59,5,15795,1
14:50:12,31.59,2,6318,1
14:50:00,31.59,1,3159,1
14:49:57,31.59,8,25272,-1
14:49:33,31.59,2,6318,-1
14:49:24,31.6,2,6320,1
14:49:12,31.61,16,50576,-1
14:48:45,31.61,5,15805,-1
14:48:21,31.61,2,6322,-1
14:48:00,31.62,3,9486,-1
14:47:39,31.67,5,15835,-1
14:47:36,31.67,3,9501,-1
14:47:18,31.67,6,19002,-1
14:46:21,31.67,5,15835,-1
14:44:51,31.67,20,63340,-1
14:44:39,31.67,2,6334,0
14:44:09,31.62,5,15810,-1
14:42:03,31.68,2,6336,-1
14:41:09,31.7,1,3170,1
14:41:06,31.68,11,34848,-1
14:38:24,31.7,3,9510,1
14:38:15,31.68,11,34848,-1
14:37:12,31.7,1,3170,-1
14:36:36,31.71,10,31710,1
14:36:30,31.7,4,12680,-1
14:36:12,31.7,2,6340,-1
14:35:57,31.7,5,15850,-1
14:35:54,31.71,1,3171,1
14:35:48,31.7,2,6340,-1
14:35:42,31.7,5,15850,-1
14:34:54,31.7,11,34870,-1
14:34:45,31.7,3,9510,1
14:34:00,31.68,21,66528,1
14:33:45,31.68,4,12672,0
14:27:18,31.58,8,25264,-1
14:26:48,31.66,1,3166,-1
14:25:00,31.68,2,6336,0
14:19:51,31.67,3,9501,-1
14:19:24,31.73,1,3173,0
14:18:12,31.74,20,63480,1
14:17:30,31.74,1,3174,1
14:17:21,31.74,15,47610,1
14:16:45,31.73,5,15865,1
14:15:42,31.73,10,31730,1
14:14:00,31.74,10,31740,1
14:12:48,31.74,40,126960,1
14:12:09,31.7,2,6340,1
14:12:00,31.7,20,63400,1
14:11:03,31.65,1,3165,1
14:10:03,31.61,1,3161,-1
14:09:54,31.61,2,6322,0
14:07:42,31.62,1,3162,1
14:03:51,31.58,9,28422,-1
14:03:30,31.62,2,6324,1
14:03:15,31.61,1,3161,1
14:03:03,31.61,4,12644,1
14:00:57,31.6,1,3160,1
13:57:45,31.56,1,3156,1
13:55:48,31.55,5,15775,-1
13:55:09,31.56,1,3156,-1
13:53:27,31.58,6,18948,-1
13:52:30,31.6,9,28440,-1
13:52:03,31.61,10,31610,-1
13:51:33,31.62,1,3162,-1
13:51:27,31.68,6,19008,1
13:48:36,31.68,1,3168,1
13:48:03,31.68,5,15840,-1
13:47:48,31.68,7,22176,-1
13:47:18,31.68,4,12672,1
13:46:03,31.64,1,3164,-1
13:45:51,31.64,2,6328,-1
13:44:54,31.64,14,44296,1
13:42:51,31.63,3,9489,-1
13:42:30,31.63,1,3163,-1
13:42:24,31.64,46,145544,-1
13:40:12,31.64,5,15820,-1
13:40:06,31.64,5,15820,-1
13:39:21,31.64,5,15820,-1
13:38:45,31.64,2,6328,-1
13:37:30,31.64,2,6328,-1
13:36:24,31.64,1,3164,-1
13:35:54,31.64,1,3164,-1
13:34:45,31.64,4,12656,-1
13:34:09,31.64,25,79100,-1
13:33:57,31.64,2,6328,-1
13:33:27,31.64,12,37968,-1
13:33:18,31.65,1,3165,-1
13:31:51,31.65,1,3165,-1
13:30:51,31.65,5,15825,0
13:19:57,31.64,4,12656,-1
13:19:24,31.64,5,15820,-1
13:17:33,31.64,2,6328,-1
13:16:00,31.64,10,31640,-1
13:15:18,31.66,1,3166,0
13:13:12,31.64,6,18984,-1
13:07:54,31.64,5,15820,-1
13:07:06,31.73,1,3173,1
13:06:51,31.73,10,31730,-1
13:06:39,31.73,4,12692,-1
13:06:00,31.73,17,53941,1
13:05:24,31.72,2,6344,1
13:05:15,31.72,3,9516,-1
13:04:54,31.72,2,6344,1
13:04:18,31.64,4,12656,1
13:02:57,31.64,20,63280,1
13:01:54,31.63,2,6326,-1
13:00:21,31.64,12,37968,-1
13:00:12,31.73,1,3173,1
13:00:03,31.72,0,0,0
11:30:03,31.72,0,0,0
11:28:09,31.72,90,285480,1
11:23:42,31.72,8,25376,1
11:23:33,31.71,10,31710,1
11:22:39,31.69,7,22183,1
11:17:33,31.62,2,6324,-1
11:17:24,31.62,30,94860,-1
11:15:39,31.62,5,15810,-1
11:13:51,31.62,2,6324,-1
11:11:30,31.62,2,6324,-1
11:10:54,31.63,3,9489,0
11:07:15,31.62,5,15810,-1
11:07:09,31.63,1,3163,1
11:05:54,31.62,2,6324,-1
11:05:48,31.62,20,63240,-1
11:05:12,31.63,4,12652,1
11:05:03,31.63,9,28467,-1
11:04:51,31.7,4,12680,0
10:56:42,31.64,5,15820,1
10:56:36,31.64,4,12656,1
10:56:24,31.64,1,3164,0
10:54:45,31.62,5,15810,-1
10:54:27,31.62,100,316200,-1
10:53:06,31.69,9,28521,1
10:52:24,31.68,11,34848,-1
10:52:21,31.68,11,34848,1
10:50:36,31.68,3,9504,-1
10:50:24,31.68,5,15840,-1
10:49:24,31.68,20,63360,-1
10:48:27,31.69,1,3169,-1
10:48:18,31.72,1,3172,1
10:47:09,31.69,8,25352,-1
10:47:03,31.71,22,69762,-1
10:46:45,31.71,13,41223,1
10:45:06,31.69,5,15845,-1
10:43:48,31.69,3,9507,-1
10:42:21,31.69,5,15845,-1
10:41:51,31.72,10,31720,1
10:41:42,31.69,2,6338,-1
10:41:27,31.69,3,9507,-1
10:39:42,31.69,3,9507,1
10:39:27,31.68,1,3168,-1
10:39:00,31.68,5,15840,-1
10:37:24,31.68,12,38016,-1
10:37:15,31.69,14,44366,-1
10:35:45,31.72,2,6344,0
10:34:39,31.73,6,19038,1
10:34:30,31.69,16,50704,-1
10:33:54,31.7,10,31700,-1
10:33:45,31.7,11,34870,-1
10:33:27,31.7,4,12680,-1
10:27:09,31.74,3,9522,-1
10:26:06,31.74,2,6348,1
10:25:42,31.7,4,12680,-1
10:25:18,31.7,3,9510,0
10:24:42,31.69,2,6338,1
10:24:06,31.69,3,9507,-1
10:23:42,31.69,2,6338,0
10:22:00,31.68,6,19008,-1
10:21:57,31.68,6,19008,1
10:21:24,31.68,2,6336,0
10:20:03,31.66,10,31660,-1
10:18:18,31.66,14,44324,1
10:18:09,31.66,1,3166,1
10:17:09,31.66,2,6332,1
10:17:06,31.66,3,9498,-1
10:16:57,31.66,5,15830,-1
10:16:27,31.66,3,9498,-1
10:15:51,31.71,4,12684,-1
10:15:12,31.72,22,69784,-1
10:15:09,31.72,7,22204,-1
10:14:33,31.72,2,6344,-1
10:14:03,31.72,7,22204,-1
10:13:12,31.73,8,25384,-1
10:12:57,31.75,17,53975,1
10:12:54,31.75,5,15875,-1
10:12:45,31.77,17,54009,1
10:12:18,31.75,1,3175,0
10:11:39,31.74,1,3174,-1
10:11:30,31.77,2,6354,1
10:11:27,31.74,10,31740,0
10:10:51,31.73,8,25384,-1
10:10:48,31.73,5,15865,-1
10:10:42,31.73,10,31730,-1
10:10:36,31.73,6,19038,-1
10:10:27,31.73,7,22211,-1
10:10:09,31.73,8,25384,1
10:10:06,31.72,1,3172,-1
10:10:00,31.73,3,9519,0
10:09:39,31.72,8,25376,-1
10:09:33,31.73,10,31730,0
10:08:51,31.72,7,22204,-1
10:08:36,31.77,17,54009,-1
10:08:12,31.77,5,15885,-1
10:08:06,31.77,7,22239,1
10:07:42,31.76,20,63520,-1
10:07:36,31.76,26,82576,-1
10:07:21,31.77,5,15885,-1
10:06:57,31.79,2,6358,-1
10:06:51,31.79,7,22253,-1
10:06:27,31.83,3,9549,0
10:05:12,31.86,7,22302,1
10:05:03,31.85,2,6370,-1
10:04:57,31.85,18,57330,1
10:04:21,31.85,19,60515,1
10:03:33,31.79,41,130339,1
10:03:30,31.79,50,158950,1
10:03:27,31.79,50,158950,1
10:03:24,31.79,50,158950,1
10:03:21,31.79,50,158950,1
10:03:09,31.74,4,12696,-1
10:02:51,31.74,11,34914,-1
10:02:42,31.76,1,3176,-1
10:02:36,31.78,6,19068,-1
10:02:27,31.78,13,41314,-1
10:02:18,31.78,16,50848,-1
10:02:12,31.78,2,6356,-1
10:02:09,31.78,3,9534,-1
10:02:06,31.78,8,25424,-1
10:01:54,31.78,2,6356,-1
10:01:45,31.79,7,22253,1
10:01:30,31.79,9,28611,-1
10:01:15,31.79,2,6358,-1
10:00:18,31.79,2,6358,-1
09:59:54,31.79,3,9537,-1
09:59:51,31.8,2,6360,1
09:59:24,31.78,4,12712,-1
09:59:00,31.8,19,60420,-1
09:58:42,31.82,5,15910,-1
09:58:00,31.82,2,6364,-1
09:57:48,31.83,1,3183,1
09:57:36,31.83,2,6366,0
09:57:12,31.83,5,15915,-1
09:57:03,31.83,5,15915,-1
09:56:51,31.83,4,12732,1
09:56:42,31.82,1,3182,-1
09:56:30,31.82,10,31820,-1
09:56:21,31.83,4,12732,-1
09:56:00,31.84,3,9552,-1
09:55:33,31.85,5,15925,-1
09:55:18,31.86,13,41418,1
09:55:09,31.85,2,6370,-1
09:54:54,31.86,5,15930,-1
09:54:48,31.86,1,3186,-1
09:54:36,31.86,1,3186,1
09:54:15,31.84,2,6368,-1
09:53:42,31.87,4,12748,-1
09:53:33,31.87,3,9561,-1
09:53:24,31.87,3,9561,1
09:53:15,31.84,10,31840,-1
09:53:12,31.86,6,19116,1
09:52:57,31.84,1,3184,-1
09:52:51,31.84,3,9552,-1
09:52:24,31.84,5,15920,-1
09:52:09,31.83,1,3183,-1
09:51:12,31.84,1,3184,0
09:50:33,31.83,1,3183,0
09:50:09,31.82,6,19092,1
09:50:03,31.82,2,6364,1
09:49:57,31.81,2,6362,-1
09:49:54,31.82,10,31820,1
09:49:48,31.82,3,9546,1
09:49:27,31.81,5,15905,1
09:48:45,31.78,1,3178,-1
09:48:27,31.78,6,19068,1
09:48:18,31.78,1,3178,1
09:47:57,31.77,1,3177,1
09:47:48,31.76,4,12704,-1
09:47:39,31.76,3,9528,-1
09:47:21,31.77,5,15885,1
09:47:18,31.77,2,6354,1
09:46:57,31.77,3,9531,-1
09:46:18,31.77,1,3177,-1
09:45:54,31.77,3,9531,-1
09:45:39,31.77,25,79425,-1
09:45:21,31.82,4,12728,0
09:44:33,31.88,20,63760,-1
09:44:00,31.89,15,47835,1
09:43:57,31.88,2,6376,1
09:43:51,31.89,4,12756,-1
09:43:45,31.89,6,19134,-1
09:43:42,31.9,46,146740,1
09:43:39,31.89,4,12756,1
09:43:30,31.74,1,3174,-1
09:43:21,31.9,10,31900,1
09:43:15,31.89,6,19134,1
09:43:12,31.74,1,3174,0
09:42:48,31.9,3,9570,1
09:42:33,31.9,4,12760,1
09:42:24,31.9,4,12760,1
09:42:12,31.89,8,25512,1
09:41:45,31.9,1,3190,0
09:41:39,31.91,52,165932,0
09:41:21,31.97,146,466762,1
09:41:15,31.91,1,3191,-1
09:41:09,31.91,3,9573,-1
09:41:06,31.98,12,38376,1
09:41:00,31.91,29,92539,0
09:40:57,31.87,7,22309,-1
09:40:33,31.98,1,3198,1
09:40:30,32.0,3,9600,1
09:40:24,31.98,31,99138,-1
09:40:21,31.98,12,38376,-1
09:40:15,31.98,18,57564,-1
09:40:09,31.98,1,3198,-1
09:40:06,31.98,6,19188,-1
09:40:03,31.98,10,31980,-1
09:40:00,31.98,51,163098,1
09:39:48,31.98,14,44772,1
09:39:27,31.8,1,3180,-1
09:39:24,31.8,16,50880,1
09:39:00,31.62,7,22134,1
09:38:54,31.6,16,50560,1
09:38:45,31.6,2,6320,-1
09:38:42,31.6,3,9480,-1
09:38:36,31.6,1,3160,-1
09:38:33,31.6,1,3160,-1
09:38:24,31.6,8,25280,1
09:38:12,31.59,1,3159,-1
09:38:03,31.59,5,15795,1
